student_id,gender,school_type,parent_edu,prior_gpa,attendance_pct,quiz_avg,assign_avg,midterm,study_hours_wk,on_time_submit_pct,lms_logins_wk,forum_posts,commute_min,final_score,grade_band,passed
S4586,M,Public,PhD,4.0,93.1,73.8,70.5,83.7,10.9,88.7,7.2,5,15.4,70.0,C,1
S4587,M,Public,High School,2.12,52.9,43.3,61.7,37.4,7.9,72.1,4.5,1,47.3,54.3,D,1
S4588,F,Public,Bachelor,3.21,63.4,70.9,50.3,60.4,12.3,67.2,4.7,4,23.8,63.9,C,1
S4589,F,Private,High School,2.6,58.8,54.1,63.1,44.6,10.9,75.5,5.4,1,23.4,62.0,C,1
S4590,F,Private,Master,2.05,61.5,49.1,38.3,53.5,1.0,79.6,0.6,3,46.7,50.9,D,1
S4591,M,Public,PhD,2.9,81.3,48.1,62.8,50.1,9.5,93.6,2.1,3,23.2,62.7,C,1
S4592,F,Private,Master,2.27,75.5,60.3,62.6,53.2,5.3,68.4,6.3,2,22.6,56.9,D,1
S4593,M,Public,Bachelor,2.92,50.7,46.2,53.8,65.3,11.6,81.4,1.7,1,7.9,58.3,D,1
S4594,M,Public,Bachelor,3.02,72.2,53.8,83.8,57.6,13.5,95.0,3.0,2,25.8,61.8,C,1
S4595,F,Public,Master,3.56,49.9,50.8,55.9,45.4,7.3,86.0,7.5,5,36.2,60.5,C,1
S4596,F,Public,PhD,2.25,68.8,55.9,51.0,52.7,6.0,81.1,1.6,3,22.5,57.6,D,1
S4597,M,Public,PhD,3.45,83.5,49.6,68.3,82.4,13.3,89.6,4.5,2,5.0,73.1,B,1
S4598,M,Public,Bachelor,3.05,70.2,55.8,54.5,59.7,8.2,72.5,4.2,5,39.9,62.4,C,1
S4599,M,Public,PhD,3.51,75.8,72.9,52.3,61.4,16.3,74.2,1.5,3,38.2,67.8,C,1
S4600,M,Public,High School,2.78,68.4,43.0,49.5,32.0,6.9,90.6,6.2,2,34.9,51.5,D,1
S4601,F,Private,High School,2.33,57.1,50.4,61.2,56.7,5.4,41.2,3.2,1,29.8,49.6,F,0
S4602,F,Public,High School,2.39,67.4,45.8,54.1,57.6,3.3,65.9,1.4,2,34.3,51.6,D,1
S4603,M,Public,High School,2.35,61.7,46.1,70.8,50.8,6.9,56.8,0.0,2,5.0,66.7,C,1
S4604,F,Private,Master,3.24,79.8,78.8,60.4,61.0,1.0,95.1,2.4,7,15.1,69.9,C,1
S4605,F,Private,Master,3.74,76.5,48.5,73.1,88.6,11.2,100.0,3.2,7,31.4,77.1,B,1
S4606,F,Charter,Master,2.72,60.3,60.1,62.0,62.6,11.7,68.5,4.2,2,31.5,62.0,C,1
S4607,M,Public,Bachelor,3.31,60.9,52.3,57.0,68.3,6.1,100.0,5.8,6,37.0,63.5,C,1
S4608,F,Public,Bachelor,2.24,47.5,39.8,44.0,45.7,1.1,88.9,3.8,2,51.8,45.6,F,0
S4609,M,Private,Master,3.09,81.4,50.5,48.2,50.2,12.7,83.3,6.2,1,6.0,60.1,C,1
S4610,M,Private,Bachelor,3.33,69.7,67.5,67.9,64.9,14.1,100.0,6.6,2,30.6,73.9,B,1
S4611,M,Public,Master,2.28,65.5,48.8,66.5,45.7,2.0,65.1,5.8,3,24.7,50.8,D,1
S4612,F,Charter,Bachelor,2.9,83.2,57.5,48.7,52.0,13.8,75.7,6.6,8,18.8,55.0,D,1
S4613,M,Public,Bachelor,3.36,69.1,61.0,59.6,61.3,11.7,89.1,7.3,7,60.3,68.0,C,1
S4614,M,Charter,Bachelor,1.53,50.3,38.9,42.3,35.0,6.3,57.0,1.3,0,8.8,45.5,F,0
S4615,M,Charter,Master,3.67,75.6,44.2,71.1,55.8,9.3,71.3,7.6,4,18.9,64.3,C,1
S4616,F,Private,High School,3.18,72.0,54.5,59.5,54.2,14.2,70.5,4.1,3,20.6,68.4,C,1
S4617,F,Charter,Bachelor,3.36,88.7,74.7,78.8,70.8,9.6,81.2,5.0,3,23.9,80.9,A,1
S4618,M,Private,Master,2.79,80.5,44.0,58.4,41.4,7.2,83.6,7.4,5,5.0,65.5,C,1
S4619,F,Public,Bachelor,2.14,66.4,39.0,44.0,25.0,7.0,67.3,1.2,4,14.6,54.4,D,1
S4620,F,Public,Master,3.27,84.3,59.5,61.2,51.2,8.9,63.0,3.9,2,24.4,69.6,C,1
S4621,F,Public,Bachelor,2.96,68.2,49.4,57.2,55.7,4.3,85.2,3.7,2,5.0,58.6,D,1
S4622,M,Public,Bachelor,3.02,72.6,58.1,66.3,64.9,9.5,95.4,3.4,4,39.2,58.2,D,1
S4623,F,Private,Master,3.54,73.0,51.6,61.5,46.0,10.2,77.5,4.9,2,31.0,69.5,C,1
S4624,F,Public,Bachelor,3.38,63.5,54.5,65.9,60.8,8.2,100.0,5.9,3,5.0,71.2,B,1
S4625,F,Public,Bachelor,3.96,89.2,70.0,63.5,74.7,16.6,100.0,7.5,4,16.7,78.1,B,1
S4626,M,Private,Bachelor,3.08,75.0,66.1,59.8,64.7,16.5,68.1,6.5,4,30.2,70.4,B,1
S4627,F,Charter,High School,2.65,66.7,66.4,51.2,44.1,4.9,68.8,8.0,1,6.1,52.6,D,1
S4628,F,Public,Bachelor,2.91,69.0,53.9,52.6,43.6,9.2,75.3,3.5,3,5.0,55.2,D,1
S4629,F,Public,High School,3.21,60.0,74.9,71.7,63.7,8.6,79.9,4.9,6,9.6,63.1,C,1
S4630,M,Public,Master,3.51,67.3,58.6,57.1,75.5,17.9,55.8,2.1,5,62.8,71.4,B,1
S4631,M,Private,Master,2.27,65.4,58.9,52.5,50.0,7.5,63.6,0.1,1,45.1,53.3,D,1
S4632,F,Public,High School,3.0,65.8,75.6,69.6,55.7,11.8,73.4,4.2,2,15.8,74.6,B,1
S4633,F,Private,Bachelor,3.8,76.3,66.8,73.8,43.0,15.8,100.0,7.4,3,5.0,74.1,B,1
S4634,M,Public,Bachelor,2.88,68.0,42.3,74.6,44.3,8.9,81.5,5.2,0,13.2,61.8,C,1
S4635,F,Public,High School,3.47,69.2,61.7,68.0,47.9,10.3,75.1,6.9,2,45.5,67.3,C,1
S4636,M,Charter,High School,3.25,64.7,51.6,56.0,53.2,14.5,77.2,7.6,1,54.3,70.3,B,1
S4637,F,Public,Bachelor,3.48,61.9,55.9,80.8,37.0,13.2,89.9,9.1,2,10.4,73.8,B,1
S4638,F,Public,Bachelor,2.6,64.8,72.7,62.8,51.0,4.8,71.4,3.0,3,31.7,60.8,C,1
S4639,F,Public,Bachelor,2.6,70.9,42.5,57.4,35.3,5.2,68.9,1.9,4,23.1,54.7,D,1
S4640,F,Public,Bachelor,3.01,57.0,56.7,59.0,64.3,7.9,73.5,5.8,4,44.0,68.8,C,1
S4641,M,Private,Master,2.23,62.1,40.6,56.4,34.8,9.4,78.1,4.5,2,12.4,43.9,F,0
S4642,F,Public,Master,2.87,70.9,53.7,58.2,44.6,12.9,62.1,4.4,2,40.4,61.7,C,1
S4643,M,Public,Bachelor,3.13,63.3,63.9,48.0,58.7,16.0,68.2,4.5,4,5.0,61.7,C,1
S4644,F,Public,Master,3.89,90.3,73.5,85.1,56.1,10.4,77.8,5.7,5,34.8,87.4,A,1
S4645,F,Private,Bachelor,3.2,68.9,56.4,61.8,82.2,10.2,68.8,4.9,7,11.2,71.0,B,1
S4646,F,Private,Master,3.31,72.3,54.0,65.0,65.0,9.0,73.2,6.7,2,18.7,58.2,D,1
S4647,M,Private,Bachelor,3.58,74.5,66.4,84.1,58.5,10.8,96.6,4.6,6,12.4,72.5,B,1
S4648,F,Private,Master,2.52,51.0,65.3,48.2,57.1,9.9,87.6,1.7,1,56.8,63.6,C,1
S4649,M,Public,Bachelor,2.92,77.2,50.0,67.9,25.0,8.5,82.4,5.5,3,40.3,63.3,C,1
S4650,M,Public,High School,4.0,72.4,84.8,60.3,79.7,16.9,92.6,5.3,6,13.8,75.0,B,1
S4651,F,Public,Bachelor,2.96,67.7,68.5,63.2,61.8,7.3,71.6,4.7,1,12.8,60.8,C,1
S4652,M,Public,Bachelor,3.56,80.4,78.5,68.2,60.3,13.5,60.6,6.1,3,41.9,75.8,B,1
S4653,F,Public,Bachelor,3.48,86.5,69.2,74.3,65.2,9.6,86.5,5.7,8,5.0,74.9,B,1
S4654,M,Private,Bachelor,2.26,54.0,58.9,64.2,58.0,1.0,76.2,1.4,1,35.9,54.5,D,1
S4655,M,Private,Master,3.16,68.0,48.0,56.3,46.5,6.6,73.5,8.4,1,9.8,57.0,D,1
S4656,F,Charter,Bachelor,3.07,81.8,54.9,76.5,57.4,9.7,67.8,5.5,2,58.4,65.4,C,1
S4657,F,Public,Bachelor,3.16,75.4,68.0,76.4,69.2,15.4,66.4,3.9,6,65.1,84.7,A,1
S4658,M,Private,High School,2.62,71.6,58.1,56.8,56.9,6.1,78.2,4.2,4,27.3,58.0,D,1
S4659,F,Charter,PhD,2.44,56.0,47.6,54.8,44.8,6.3,75.4,6.8,7,22.3,48.8,F,0
S4660,F,Private,Master,2.76,64.6,30.0,54.0,48.6,9.5,92.0,4.1,2,27.2,55.5,D,1
S4661,F,Public,Master,2.95,68.2,52.2,57.6,68.1,7.0,69.8,7.4,0,15.9,61.8,C,1
S4662,M,Public,Bachelor,3.59,69.1,49.9,53.5,63.6,9.9,82.5,3.7,6,10.1,60.4,C,1
S4663,F,Public,Bachelor,3.91,65.7,68.0,72.6,46.3,12.9,89.3,5.1,4,24.0,70.7,B,1
S4664,F,Public,High School,3.7,72.9,61.7,47.3,64.7,10.5,80.4,2.0,5,30.9,67.4,C,1
S4665,F,Private,Bachelor,3.43,85.1,59.0,60.3,61.1,5.4,94.4,9.5,2,24.8,70.5,B,1
S4666,M,Public,High School,2.5,65.5,78.8,56.7,69.9,5.0,89.8,0.0,7,31.9,65.6,C,1
S4667,F,Public,Bachelor,2.8,78.9,69.0,73.3,55.4,10.0,64.7,4.3,3,16.5,63.0,C,1
S4668,F,Private,Bachelor,3.1,72.5,69.6,57.2,52.2,11.4,75.6,8.2,3,10.5,68.8,C,1
S4669,F,Private,Bachelor,2.68,60.7,74.4,61.1,39.3,11.7,92.7,5.7,5,12.4,65.7,C,1
S4670,M,Public,Bachelor,3.29,83.1,71.6,64.6,49.8,13.9,86.8,6.0,6,35.1,65.1,C,1
S4671,F,Private,Master,3.36,75.3,54.1,72.7,68.6,7.7,85.0,8.0,5,24.4,65.6,C,1
S4672,F,Public,High School,3.27,80.4,53.7,68.1,55.9,7.8,86.8,3.8,2,26.7,65.9,C,1
S4673,M,Public,Master,3.51,66.6,70.0,70.9,57.6,8.9,93.0,6.8,0,27.6,71.6,B,1
S4674,M,Public,High School,2.55,73.8,34.7,54.1,60.7,6.7,80.1,3.1,5,26.4,56.5,D,1
S4675,F,Private,High School,3.47,83.2,64.2,57.3,70.2,9.0,87.2,5.4,3,24.3,70.6,B,1
S4676,M,Charter,High School,2.65,68.8,32.8,62.0,36.4,7.1,76.6,4.0,3,46.2,45.6,F,0
S4677,F,Public,Master,2.53,58.8,51.6,51.6,63.7,4.5,91.5,5.7,1,39.0,60.8,C,1
S4678,F,Private,Bachelor,3.27,72.3,68.7,63.3,37.4,12.4,79.5,8.3,4,21.1,60.8,C,1
S4679,F,Public,Master,3.61,81.0,68.1,69.7,64.3,8.6,86.1,5.5,5,14.9,80.4,A,1
S4680,M,Private,Bachelor,3.24,74.3,70.0,74.5,61.6,7.0,100.0,2.9,6,39.2,76.8,B,1
S4681,M,Public,High School,3.01,74.9,78.7,69.1,72.3,10.6,84.0,2.9,4,29.9,67.0,C,1
S4682,F,Public,Master,3.16,79.6,60.1,57.7,59.1,11.8,80.8,8.8,1,19.6,68.2,C,1
S4683,M,Charter,High School,3.07,65.5,84.7,50.2,57.3,8.6,88.3,7.6,2,5.3,73.1,B,1
S4684,F,Private,Master,2.44,55.1,50.9,70.0,46.7,9.4,77.1,0.9,0,53.2,59.5,D,1
S4685,M,Public,High School,2.38,63.5,60.4,41.7,83.1,8.9,64.9,6.3,1,11.2,50.6,D,1
S4686,M,Public,Bachelor,2.96,67.0,50.2,56.1,52.1,14.5,82.5,3.0,3,29.5,60.3,C,1
S4687,M,Public,Master,3.04,76.7,76.0,68.4,65.1,11.4,70.7,5.9,1,52.2,75.6,B,1
S4688,F,Public,PhD,3.01,61.5,65.4,74.1,30.9,14.1,100.0,3.1,4,19.9,71.8,B,1
S4689,F,Charter,Bachelor,3.34,81.5,78.2,63.6,50.1,10.5,86.2,9.7,2,22.6,70.4,B,1
S4690,M,Charter,Master,2.89,79.8,60.2,62.5,59.5,12.8,67.7,3.1,2,38.3,57.7,D,1
S4691,M,Public,High School,3.28,72.8,47.9,55.4,32.8,14.4,78.1,3.1,4,5.7,70.8,B,1
S4692,M,Public,Master,2.93,69.8,61.5,61.7,60.4,8.3,88.4,3.4,1,5.0,63.5,C,1
S4693,F,Charter,Bachelor,3.91,73.0,48.3,56.7,46.7,10.6,76.0,12.0,7,15.1,72.7,B,1
S4694,M,Public,High School,3.04,66.1,53.3,53.7,39.9,7.6,100.0,5.1,2,26.0,56.5,D,1
S4695,F,Private,Bachelor,4.0,76.7,68.9,75.2,52.2,14.2,72.5,4.9,0,21.0,78.8,B,1
S4696,F,Public,High School,3.18,83.3,86.6,60.8,79.6,6.3,92.9,3.4,7,45.4,71.6,B,1
S4697,F,Private,Bachelor,2.89,68.4,59.4,68.3,57.1,7.2,73.1,0.7,2,11.3,60.5,C,1
S4698,M,Private,High School,2.55,54.9,51.0,53.9,38.3,10.8,65.8,4.5,4,25.1,62.1,C,1
S4699,F,Charter,Bachelor,2.28,64.8,49.9,43.3,56.9,8.1,79.2,0.2,2,51.2,57.5,D,1
S4700,M,Private,PhD,2.5,71.7,40.9,68.9,56.4,1.0,69.6,5.5,3,23.3,56.9,D,1
S4701,M,Public,High School,2.56,65.4,53.7,45.6,45.4,3.2,94.7,5.0,3,57.0,57.8,D,1
S4702,F,Private,Bachelor,3.2,83.7,64.1,59.5,67.3,16.3,65.2,4.8,2,20.5,67.2,C,1
S4703,F,Charter,Bachelor,2.74,73.6,46.9,58.3,61.2,11.5,84.1,6.3,4,15.9,60.7,C,1
S4704,M,Public,PhD,3.09,62.5,44.1,69.1,60.5,7.6,77.6,6.6,3,23.9,62.5,C,1
S4705,M,Public,Bachelor,3.64,72.0,58.1,60.5,48.4,7.1,90.0,6.4,5,25.7,62.2,C,1
S4706,F,Public,Bachelor,2.96,71.4,58.2,52.7,38.9,5.1,85.7,2.9,3,19.0,53.8,D,1
S4707,M,Public,Bachelor,4.0,66.7,59.4,67.8,38.3,14.5,69.2,7.8,3,26.0,59.7,D,1
S4708,F,Public,High School,2.41,66.8,41.6,54.9,38.4,12.6,76.9,3.8,1,25.7,47.8,F,0
S4709,F,Private,High School,2.92,55.2,55.4,53.4,47.8,14.4,92.3,5.3,2,44.4,67.5,C,1
S4710,M,Public,Bachelor,2.73,75.5,62.5,62.4,49.6,3.2,82.9,4.0,2,34.0,52.6,D,1
S4711,M,Charter,High School,3.47,81.9,65.8,55.4,57.0,10.0,80.3,6.3,4,22.8,68.6,C,1
S4712,M,Public,Bachelor,1.88,62.8,41.3,37.4,64.3,1.9,51.8,2.3,1,25.9,47.7,F,0
S4713,F,Public,Bachelor,2.28,57.4,54.2,73.4,44.6,6.5,78.9,5.4,2,40.7,55.1,D,1
S4714,F,Public,Bachelor,2.95,70.8,55.4,61.8,51.8,4.8,100.0,1.8,3,25.7,65.6,C,1
S4715,M,Public,High School,3.78,73.6,52.5,68.0,33.9,10.5,95.7,4.4,4,14.3,64.6,C,1
S4716,F,Public,PhD,3.11,62.9,66.6,53.2,82.7,6.8,95.0,4.9,1,13.6,71.4,B,1
S4717,F,Public,Master,2.32,60.5,53.1,63.1,32.9,7.9,84.4,1.3,0,38.9,56.1,D,1
S4718,M,Public,High School,2.4,69.6,51.7,52.5,40.2,5.1,69.3,3.4,3,20.9,46.6,F,0
S4719,F,Private,Bachelor,3.84,78.7,50.7,42.7,64.0,11.2,89.5,4.4,6,16.3,72.1,B,1
S4720,M,Private,Bachelor,2.69,78.5,50.3,55.7,52.7,9.3,87.3,1.8,6,34.9,58.0,D,1
S4721,M,Public,High School,2.53,71.4,74.6,55.9,74.8,12.0,56.3,7.4,4,43.4,57.3,D,1
S4722,M,Private,Bachelor,3.74,82.7,51.8,66.4,64.0,18.3,95.2,5.9,3,30.2,75.0,B,1
S4723,M,Private,High School,3.51,62.2,56.4,60.7,54.4,12.4,100.0,3.4,8,35.3,63.9,C,1
S4724,M,Public,PhD,3.64,74.1,63.3,59.8,70.3,11.3,85.8,5.9,5,32.5,79.4,B,1
S4725,M,Charter,Master,2.52,56.7,53.2,48.8,63.6,11.0,85.0,5.4,0,27.5,61.9,C,1
S4726,F,Charter,Bachelor,2.24,60.9,34.1,51.9,35.5,9.5,65.7,5.0,2,34.7,43.0,F,0
S4727,F,Public,Bachelor,3.07,65.1,58.3,45.6,65.2,11.9,81.1,1.7,2,52.1,66.6,C,1
S4728,F,Public,PhD,3.17,68.7,41.5,44.1,47.3,4.9,78.4,3.4,6,21.2,51.8,D,1
S4729,M,Public,PhD,3.18,80.3,62.9,65.0,54.2,13.4,87.3,5.4,6,7.7,60.0,C,1
S4730,M,Public,PhD,3.74,81.2,59.9,68.7,59.1,13.0,86.1,6.3,5,5.0,69.7,C,1
S4731,M,Private,High School,2.13,69.4,42.2,63.6,40.4,2.9,51.2,0.0,5,58.4,44.9,F,0
S4732,F,Public,High School,3.43,61.5,66.5,59.6,52.3,8.7,75.7,2.7,5,52.6,65.4,C,1
S4733,F,Private,Bachelor,2.45,65.0,49.5,46.0,60.2,8.6,97.8,1.0,0,12.9,64.6,C,1
S4734,M,Private,Bachelor,3.43,82.0,69.0,48.5,39.8,3.2,91.1,2.0,3,42.2,64.2,C,1
S4735,M,Private,High School,2.76,79.7,63.7,53.5,40.7,7.7,52.5,3.0,6,41.7,62.6,C,1
S4736,F,Private,High School,2.59,53.5,62.2,59.1,60.4,5.4,90.4,5.9,3,36.7,53.6,D,1
S4737,M,Public,Master,2.7,64.1,41.4,71.0,46.7,5.5,63.1,2.4,4,34.1,54.3,D,1
S4738,M,Public,Master,2.28,71.0,61.6,57.4,62.4,4.7,83.5,4.9,0,17.4,61.7,C,1
S4739,F,Private,Bachelor,3.02,68.7,57.4,49.9,57.5,4.6,95.7,4.6,1,26.8,59.9,D,1
S4740,F,Public,Master,2.61,58.9,47.5,48.5,32.7,10.6,77.4,3.2,5,32.2,47.8,F,0
S4741,M,Public,Bachelor,3.39,61.5,46.4,54.0,53.1,4.2,72.0,2.2,2,24.1,64.3,C,1
S4742,M,Charter,Master,3.32,65.6,64.6,58.4,62.9,10.8,74.6,7.6,1,22.6,67.5,C,1
S4743,F,Private,Bachelor,3.84,64.9,53.1,75.1,59.1,9.8,96.0,6.8,5,40.3,80.5,A,1
S4744,M,Public,High School,3.18,72.3,64.7,73.3,50.2,15.7,68.2,1.8,5,39.3,72.3,B,1
S4745,M,Private,Bachelor,3.26,79.8,81.7,63.0,57.2,10.1,75.6,5.9,4,36.8,66.2,C,1
S4746,M,Private,Bachelor,3.7,66.9,71.6,66.2,53.4,5.4,93.2,5.1,4,35.5,70.4,B,1
S4747,M,Public,Bachelor,2.69,68.9,68.7,51.7,38.5,9.4,69.0,3.8,1,30.0,52.8,D,1
S4748,M,Public,High School,2.26,69.3,44.5,41.0,28.6,2.7,89.6,3.1,4,46.2,56.5,D,1
S4749,F,Charter,PhD,3.1,71.0,66.2,77.9,60.5,12.4,68.5,7.2,2,6.5,65.4,C,1
S4750,M,Public,High School,2.29,50.0,34.7,35.0,33.4,8.0,33.4,0.5,6,29.6,47.9,F,0
S4751,M,Public,High School,4.0,83.1,66.6,53.1,67.3,17.4,80.7,8.1,4,30.6,79.8,B,1
S4752,F,Public,Bachelor,3.73,76.8,82.4,82.9,55.9,12.5,91.0,9.0,4,29.5,75.3,B,1
S4753,F,Private,Bachelor,4.0,78.7,61.5,68.9,43.4,15.5,100.0,12.0,5,25.6,74.1,B,1
S4754,F,Public,Bachelor,3.03,65.9,67.6,50.2,50.9,9.3,75.4,6.7,1,38.8,63.2,C,1
S4755,F,Public,Master,3.28,73.4,70.8,69.5,82.9,8.3,79.4,5.9,2,45.2,77.8,B,1
S4756,M,Public,Bachelor,2.77,71.8,67.1,66.9,53.2,11.3,77.3,4.5,0,10.2,66.0,C,1
S4757,F,Charter,Bachelor,3.44,93.5,55.2,56.4,62.5,7.1,100.0,8.7,1,27.3,65.3,C,1
S4758,M,Public,Master,2.39,64.8,56.6,51.5,51.9,6.5,78.5,2.4,1,17.2,58.2,D,1
S4759,F,Private,High School,1.73,69.4,46.2,61.1,27.1,2.2,61.4,2.9,1,47.4,50.0,D,1
S4760,F,Charter,Bachelor,2.6,68.9,65.1,51.1,70.4,9.9,100.0,7.9,4,37.8,57.7,D,1
S4761,F,Public,Master,2.27,61.9,33.1,57.6,40.4,3.2,72.9,2.5,4,14.1,36.8,F,0
S4762,F,Charter,High School,3.74,78.6,69.3,80.0,44.0,10.7,62.5,2.3,5,21.2,76.7,B,1
S4763,M,Charter,Bachelor,3.91,69.3,66.4,44.8,53.7,12.8,72.4,5.0,4,5.0,69.5,C,1
S4764,F,Charter,PhD,2.3,65.4,31.0,52.8,40.5,10.7,79.7,3.3,2,42.8,51.3,D,1
S4765,F,Public,Bachelor,3.65,60.5,50.6,65.3,63.6,10.0,65.1,4.4,3,13.7,73.2,B,1
S4766,F,Private,Bachelor,3.48,67.9,42.1,47.3,43.5,9.7,90.7,5.0,2,5.7,62.6,C,1
S4767,M,Private,PhD,2.22,63.0,42.3,50.1,76.8,1.8,62.8,1.9,5,23.7,60.1,C,1
S4768,F,Charter,High School,2.8,77.6,63.8,70.7,42.5,5.3,92.2,5.1,3,34.7,67.4,C,1
S4769,M,Public,High School,2.71,78.5,59.8,54.6,59.6,9.1,79.1,1.9,1,30.8,63.1,C,1
S4770,M,Private,Master,3.37,71.8,62.6,50.3,32.6,10.6,64.1,4.3,4,15.8,55.3,D,1
S4771,M,Public,Master,2.39,65.1,41.0,66.5,44.4,6.7,84.8,5.8,0,26.5,61.9,C,1
S4772,M,Public,Bachelor,2.95,77.4,70.5,66.2,60.5,14.0,95.9,3.4,2,20.9,68.2,C,1
S4773,F,Public,Bachelor,2.66,55.9,50.5,55.5,36.2,2.6,61.2,5.1,0,12.7,49.1,F,0
S4774,M,Private,Master,3.24,75.6,61.3,62.7,73.2,16.9,72.7,5.1,3,5.0,73.9,B,1
S4775,F,Public,Master,2.89,62.3,63.8,68.1,59.4,12.1,84.9,4.2,3,25.4,55.9,D,1
S4776,M,Private,High School,2.73,65.9,44.4,61.2,44.7,7.0,85.5,5.3,2,35.1,52.5,D,1
S4777,M,Charter,High School,2.89,65.3,57.6,65.2,57.7,9.7,100.0,0.5,3,25.3,59.9,D,1
S4778,M,Public,Bachelor,4.0,83.5,73.3,63.5,55.0,11.0,100.0,7.9,3,50.7,72.0,B,1
S4779,M,Private,Master,2.79,72.3,51.2,43.0,65.5,9.1,100.0,5.1,2,17.1,68.5,C,1
S4780,M,Public,Master,2.48,71.9,60.7,63.9,63.5,13.4,75.0,4.9,3,27.0,63.0,C,1
S4781,M,Public,PhD,3.29,75.7,66.2,73.8,61.2,8.2,87.5,4.5,2,30.8,67.6,C,1
S4782,F,Private,Master,2.93,70.7,56.1,58.7,59.8,8.0,72.5,4.3,5,32.0,62.2,C,1
S4783,M,Charter,Bachelor,2.29,77.8,53.2,66.3,30.8,3.9,66.7,0.0,3,24.7,59.6,D,1
S4784,M,Private,Bachelor,4.0,67.8,69.6,63.5,78.7,11.2,91.8,5.7,6,19.2,66.3,C,1
S4785,M,Private,Master,2.82,81.8,67.6,61.5,53.6,7.1,71.2,4.4,5,24.6,65.8,C,1
S4786,F,Public,Master,2.81,65.8,55.4,74.8,64.0,5.0,47.3,7.0,3,36.2,61.8,C,1
S4787,F,Public,Bachelor,3.08,75.4,70.9,59.9,65.9,8.5,72.8,8.4,1,14.2,69.7,C,1
S4788,F,Private,High School,3.87,76.0,72.4,64.2,73.3,12.6,100.0,6.0,6,5.0,70.7,B,1
S4789,M,Public,PhD,2.16,56.0,30.0,36.3,29.5,4.4,72.5,4.1,0,24.1,39.6,F,0
S4790,M,Public,Bachelor,3.14,75.3,46.1,69.1,39.9,2.7,82.3,4.6,4,49.6,59.8,D,1
S4791,F,Private,Bachelor,4.0,88.3,82.3,64.3,91.3,12.5,80.8,3.8,7,32.0,77.4,B,1
S4792,M,Public,Bachelor,3.06,74.4,56.8,63.6,35.1,9.1,84.6,5.9,4,5.0,70.8,B,1
S4793,M,Public,Bachelor,2.38,59.5,51.4,52.4,35.3,12.2,93.7,6.6,1,38.2,54.4,D,1
S4794,M,Private,High School,2.69,95.8,74.3,60.3,56.3,7.8,93.7,3.0,7,29.7,72.7,B,1
S4795,M,Private,Master,3.1,80.6,61.4,62.7,55.2,12.2,85.4,2.9,1,18.9,65.3,C,1
S4796,M,Charter,High School,3.67,84.1,67.1,67.4,52.4,10.4,76.4,6.3,4,5.5,73.4,B,1
S4797,F,Private,High School,2.83,65.5,46.2,69.7,56.8,12.2,99.5,3.8,4,13.6,55.6,D,1
S4798,M,Public,Bachelor,3.41,69.1,64.0,77.0,67.7,7.8,96.8,10.8,4,14.5,68.4,C,1
S4799,F,Charter,Master,2.28,60.6,55.2,60.7,48.7,7.6,55.1,4.7,2,56.1,50.9,D,1
S4800,M,Private,PhD,2.28,71.4,46.7,68.4,43.6,8.6,51.7,3.0,3,38.2,57.7,D,1
S4801,M,Public,Master,2.76,59.7,43.4,65.2,48.1,10.1,60.5,0.0,3,15.6,65.7,C,1
S4802,F,Public,PhD,3.72,68.6,88.7,69.5,58.6,18.4,81.3,6.0,7,13.3,82.2,A,1
S4803,M,Private,High School,3.03,74.7,58.2,75.2,33.1,7.4,91.2,8.3,2,24.3,72.4,B,1
S4804,F,Private,High School,3.14,74.0,53.0,50.9,56.3,13.8,92.0,5.0,6,17.8,66.7,C,1
S4805,F,Private,Bachelor,3.14,65.2,64.2,54.7,64.7,13.0,85.5,6.5,4,24.5,67.6,C,1
S4806,M,Private,High School,3.55,66.8,60.2,56.3,54.7,11.4,83.9,6.7,5,20.0,61.4,C,1
S4807,F,Private,Master,2.69,78.5,46.9,58.1,25.0,13.3,100.0,2.8,4,28.0,57.6,D,1
S4808,M,Charter,Bachelor,3.34,76.3,66.8,70.5,50.3,9.9,83.8,8.7,4,5.0,67.0,C,1
S4809,F,Private,PhD,2.58,54.9,41.3,45.5,57.9,7.4,74.8,3.8,2,39.1,56.1,D,1
S4810,M,Public,High School,3.99,69.6,80.6,71.4,46.6,13.0,83.8,5.6,2,11.6,68.6,C,1
S4811,F,Charter,Bachelor,2.6,63.1,57.4,51.9,59.4,3.6,100.0,3.5,4,40.6,56.7,D,1
S4812,M,Public,Bachelor,2.56,71.5,51.9,55.5,44.2,9.5,84.2,6.3,4,60.1,56.8,D,1
S4813,F,Private,High School,3.27,77.5,62.9,66.0,55.6,11.9,70.3,2.2,4,5.0,77.5,B,1
S4814,F,Charter,Bachelor,3.04,79.5,69.7,78.3,48.1,8.8,66.6,5.1,4,26.3,64.4,C,1
S4815,F,Private,Bachelor,3.16,59.7,57.5,53.5,40.3,14.9,61.5,5.1,3,17.9,65.8,C,1
S4816,F,Private,Bachelor,3.11,72.9,80.5,61.5,76.6,8.1,80.0,1.7,3,30.4,76.0,B,1
S4817,F,Public,Bachelor,2.45,76.0,66.6,49.2,62.5,1.6,56.6,4.7,6,5.0,58.3,D,1
S4818,F,Public,High School,3.81,88.7,74.0,63.1,69.0,17.9,74.1,7.0,4,15.6,80.5,A,1
